StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
2,0,201108,1.28,82.2,-3.48,-3.48,-2.61,-3.48,747,0,-1.04,-0.7,-0.94,-1.34,-1.08,-1.2,-0.7,68.1,96.3
2,0,201109,1.31,74.6,-3.15,-3.15,-0.08,-3.12,515,2,0.26,-0.59,-0.45,-0.73,-1.38,-0.9,-0.58,60.2,89
2,0,201110,0.67,62.8,-3.11,-3.11,-0.85,-3.11,214,42,-0.07,0.01,-0.67,-0.76,-1.06,-1.26,-0.43,47.6,78
2,0,201111,0.92,49.4,-2.74,-2.74,0.15,-2.62,15,277,0.35,0.04,0.07,-0.61,-0.96,-0.89,-0.21,36.5,62.3
2,0,201112,1.55,39.9,-2.2,-2.2,0.78,-1.7,0,567,0.61,0.54,0.31,-0.13,-0.3,-0.94,-0.17,28.2,51.6
2,0,201201,0.26,45.3,-2.67,-2.67,-2.11,-2.67,5,403,-1.04,-0.11,-0.03,-0.5,-0.6,-0.84,-0.92,31.2,59.4
2,0,201202,0.43,45.6,-2.94,-2.94,-1.63,-2.94,8,352,-0.71,-1.27,-0.48,-0.4,-0.8,-1.04,-1.23,31.9,59.3
2,0,201203,0.69,51.6,-3.11,-3.11,-1.4,-3.11,31,249,-0.23,-0.71,-1.19,-0.51,-0.73,-0.83,-1.28,36.1,67.1
2,0,201204,0.32,60.6,-3.67,-3.67,-2.64,-3.67,142,78,-0.24,-0.46,-0.83,-0.53,-0.81,-0.87,-1.27,44.8,76.4
2,0,201205,0.05,69.3,-4.24,-4.24,-2.85,-4.24,350,13,-1.17,-0.87,-0.75,-0.79,-0.62,-0.97,-1.27,52.6,86.1
2,0,201206,0.08,78.7,-4.75,-4.75,-2.82,-4.75,596,0,-0.79,-1.38,-1.25,-1.58,-0.79,-0.94,-1.25,61.6,95.8
2,0,201207,2.52,80,-3.71,-3.71,1.65,-3.03,645,0,1.01,0.74,0.41,-0.52,-0.43,-0.7,-1.1,66.9,93
2,0,201208,2.22,80.5,-3.38,-3.38,-0.17,-2.72,680,0,0.3,0.84,0.65,-0.07,-0.44,-0.37,-1.04,67.2,93.8
2,0,201209,1.07,73.7,-3.22,-3.22,-0.57,-2.73,465,3,-0.07,0.14,0.66,0.11,-0.81,-0.47,-0.97,59.8,87.5
2,0,201210,0.25,63.8,-3.56,-3.56,-2.02,-3.56,215,37,-0.91,-0.71,-0.44,-0.15,-0.77,-0.64,-1.32,48.1,79.5
2,0,201211,0.21,53.8,-3.9,-3.9,-2.11,-3.9,48,173,-0.87,-1.43,-1.08,-0.37,-0.72,-0.94,-1.35,38.6,68.9
2,0,201212,1.46,42.4,-3.37,-3.37,0.37,-3.17,0,473,0.53,-0.06,-0.58,-0.01,-0.31,-0.96,-1.26,30.1,54.6
2,0,201301,1.3,38.6,-2.82,-2.82,0.62,-2.32,0,573,0.39,0.51,0.12,-0.24,-0.08,-0.5,-0.9,25.6,51.7
2,0,201302,0.51,42.2,-2.79,-2.79,-0.78,-2.54,0,444,-0.56,-0.14,0.13,-0.56,-0.2,-0.45,-1.08,28.9,55.6
2,0,201303,0.57,54.8,-3.08,-3.08,-1.74,-3.08,66,173,-0.42,-0.75,-0.36,-0.62,-0.24,-0.46,-1,39.7,69.9
2,0,201304,0.2,59.4,-3.46,-3.46,-2.09,-3.46,129,90,-0.67,-0.81,-1.01,-0.49,-0.65,-0.49,-1.06,44,74.8
2,0,201305,0.06,67.4,-3.69,-3.69,-1.75,-3.69,314,18,-1.08,-1.24,-1.14,-0.35,-0.88,-0.49,-1.1,51.6,83.1
2,0,201306,0.03,79.5,-4.07,-4.07,-2.28,-4.07,619,0,-1.16,-1.53,-1.77,-0.86,-0.99,-0.52,-1.09,62.4,96.6
2,0,201307,2.68,81.1,-3.01,-3.01,1.92,-2.21,684,0,1.18,0.86,0.54,-0.55,-0.34,-0.51,-0.85,68.3,93.8
2,0,201308,2.39,78.5,-2.55,-2.55,0.43,-1.55,631,0,0.5,1.1,0.88,-0.04,0.03,-0.48,-0.58,65.4,91.5
2,0,201309,1.88,72.4,-1.74,-1.74,1.66,-0.11,440,4,1,1.03,1.4,0.75,0.12,-0.19,-0.48,59.1,85.6
2,0,201310,0.21,58.8,-2.05,-2.05,-1.48,-0.97,118,82,-1.02,0.12,0.32,0.53,-0.28,-0.19,-0.58,43.6,74
2,0,201311,1.86,51.3,-1.16,-1.16,2.04,0.6,30,218,1.36,0.49,0.86,1.21,0.52,0.39,-0.32,38.5,64
2,0,201312,0.44,41.5,-1.46,-1.46,-1.24,-0.16,0,493,-0.66,0.42,-0.13,0.79,0.39,0.03,-0.61,28.9,54.1
2,0,201401,0.03,46.5,-2.25,-2.25,-2.84,-1.73,8,368,-1.69,-1.66,-0.3,-0.09,0.1,-0.39,-0.62,31.6,61.4
2,0,201402,0.16,50,-3.06,-3.06,-3.1,-3.06,22,250,-1.42,-2.1,-2.05,-0.68,-0.17,-0.51,-0.73,35.7,64.3
2,0,201403,0.9,53.9,-3.4,-3.4,-1.97,-3.4,61,185,0.07,-0.77,-1.51,-1.02,-0.08,-0.36,-0.7,39.5,68.3
2,0,201404,0.24,59.1,-3.96,-3.96,-2.74,-3.96,131,90,-0.5,-0.29,-0.98,-0.82,-0.52,-0.33,-0.72,43.8,74.4
2,0,201405,0.07,66.8,-4.48,-4.48,-2.77,-4.48,305,21,-1,-1.06,-0.54,-1.97,-0.8,-0.33,-0.69,51,82.5
2,0,201406,0.01,77.7,-5.06,-5.06,-3.12,-5.06,583,1,-1.34,-1.57,-1.66,-2.06,-1.39,-0.35,-0.71,61,94.4
2,0,201407,1.86,81.4,-4.64,-4.64,-0.33,-4.64,692,0,0.21,-0.16,-0.48,-1.19,-1.02,-0.71,-0.86,67.6,95.2
2,0,201408,3.13,76.5,-3.33,-3.33,2.51,-2.32,550,0,1.33,1.03,0.8,0.15,-1.09,-0.46,-0.64,63.6,89.4
2,0,201409,2.49,74.2,-2,-2,2.96,0.13,470,2,1.7,2.07,1.71,1.1,-0.22,-0.24,-0.32,61.2,87.2
2,0,201410,0.6,64.9,-2.23,-2.23,-1.3,-0.63,231,31,-0.18,1.03,1.62,1.07,0.19,-0.08,-0.21,50.4,79.4
2,0,201411,0.11,51.7,-2.67,-2.67,-2.02,-1.77,27,223,-1.12,-1.04,0.3,0.73,0.3,-0.77,-0.21,37.3,66.1
2,0,201412,1.47,44.3,-2.33,-2.33,0.2,-1.35,0,436,0.54,-0.14,-0.37,0.88,0.49,-0.36,-0.25,33.5,55.2
2,0,201501,1.79,45.2,-1.78,-1.78,0.93,-0.5,5,413,0.81,0.79,0.35,1.09,0.85,0.33,-0.08,33.3,57.1
2,0,201502,0.64,52,-2.19,-2.19,-1.77,-1.44,32,216,-0.34,0.31,0.44,0.46,0.7,0.43,-0.08,37.8,66.1
2,0,201503,1.12,56.3,-2.4,-2.4,-1.33,-1.93,91,141,0.34,-0.08,0.34,0.03,0.76,0.49,-0.01,42,70.7
2,0,201504,0.42,58.4,-2.67,-2.67,-1.54,-2.67,112,105,0.03,0.17,-0.17,0.09,0.71,0.56,0.05,43,73.7
2,0,201505,1,62.9,0.24,-2.15,0.73,-1.78,194,48,1.88,1,0.74,0.61,0.61,0.8,0.26,48.6,77.3
2,0,201506,0.8,78.5,0.33,-1.82,0.33,-1.25,603,1,1.77,2.66,1.5,0.77,0.39,1,0.42,62.8,94.2
2,0,201507,1.91,78.6,0.41,-1.51,0.35,-0.76,633,0,0.28,0.86,1.5,0.61,0.52,1.05,0.25,65.4,91.8
2,0,201508,2.1,80.6,0.23,-1.5,-0.41,-0.87,707,0,0.14,0.22,0.64,0.89,0.8,0.78,0.23,66.9,94.3
2,0,201509,1.37,75,0.22,-1.33,0.03,-0.66,496,1,0.34,0.32,0.35,0.98,0.78,0.42,0.11,61.5,88.5
2,0,201510,1.88,64.5,0.83,-0.55,1.91,0.83,227,33,1.29,1.17,0.98,1.58,1.04,0.86,0.5,52,77
2,0,201511,0.76,48.3,-0.03,-0.03,-0.08,0.72,10,306,0.13,0.97,0.9,1.08,1.19,1.04,0.28,34.8,61.8
2,0,201512,0.61,41,-0.4,-0.4,-1.12,-0.4,0,536,-0.4,-0.33,0.38,0.42,0.84,0.78,0.27,28.1,53.8
3,0,201001,3.92,36.5,6.01,6.01,0.18,6.01,0,896,0.14,0.88,0.06,2.56,3.01,2.49,2.43,27.6,45.4
3,0,201002,3.32,36.5,-0.11,5.28,-0.33,5.1,0,814,-0.01,0,0.66,2.52,2.67,2.67,2.44,28,44.9
3,0,201003,2.99,50.5,-0.65,4.18,-1.67,3.34,10,471,-0.89,-0.75,-0.61,1.4,2.49,2.53,2.33,38.7,62.2
3,0,201004,3.06,63.4,-1.19,3.15,-1.81,1.61,55,116,-0.82,-1.34,-1.18,-0.73,1.67,2.35,2,51,75.7
3,0,201005,6.2,71.3,-0.93,2.96,0.43,1.58,197,22,0.53,-0.15,-0.57,-0.04,1.68,1.81,2.35,60.4,82.1
3,0,201006,2.61,81.6,-1.48,2.01,-1.95,-0.02,485,0,-0.77,-0.14,-0.54,-0.8,0.84,1.79,2.26,71.1,92.1
3,0,201007,4.46,82,-1.44,1.69,-0.35,-0.37,519,0,0.48,-0.26,0.12,-0.66,-0.5,1.44,2.49,72.2,91.7
3,0,201008,1.73,83.9,-2.11,0.7,-2.45,-1.98,580,0,-1.13,-0.4,-0.78,-0.95,-0.38,1.24,1.72,72.1,95.7
3,0,201009,3.3,74.8,-2.17,-2.17,-0.82,-2.17,287,10,-0.03,-0.73,-0.36,-0.64,-0.88,0.66,1.32,62.5,87
3,0,201010,1.31,62.7,-2.71,-2.71,-2.29,-2.71,57,138,-1.14,-0.81,-1.28,-0.76,-1.32,-1,1.13,47.1,78.3
3,0,201011,4.35,52,-2.71,-2.71,-0.83,-2.71,1,403,0.17,-0.64,-0.6,-0.98,-1.19,-0.61,1.24,40.3,63.8
3,0,201012,1.54,38.9,-3.33,-3.33,-2.69,-3.33,0,824,-1.62,-0.85,-1.34,-1.27,-1.36,-1.55,1.07,28.8,49
3,0,201101,1.6,37.6,-3.75,-3.75,-2.31,-3.75,0,869,-1.22,-2.14,-1.4,-1.91,-1.51,-1.91,1.01,27.5,47.6
3,0,201102,4.12,43.9,-3.35,-3.35,0.05,-3.27,0,611,0.44,-0.61,-1.5,-1.49,-1.61,-1.76,1.13,33.5,54.2
3,0,201103,2.8,52.5,-3.68,-3.68,-2.02,-3.68,15,420,-1.01,-0.5,-1.17,-1.66,-1.66,-1.8,0.94,41.7,63.3
3,0,201104,10.6,63.5,-1.77,-1.77,4.59,0.09,56,117,1.99,1.12,1.08,-0.14,-0.82,-0.65,1.35,51.4,75.6
3,0,201105,8.31,67.3,-0.7,-0.7,2.66,2.09,111,58,1.32,2.19,1.46,0.39,-0.05,-0.35,1.1,56.8,77.8
3,0,201106,1.67,81.7,-1.58,-1.58,-2.84,0.05,491,0,-1.39,0.27,1.55,0.51,-0.34,-0.46,1,70.2,93.1
3,0,201107,2.02,84.7,-2.6,-2.6,-3.55,-2.1,610,0,-1.18,-1.77,-0.26,0.64,-0.23,-0.79,0.49,73,96.4
3,0,201108,4.26,83.1,-2.47,-2.47,-0.41,-2.04,551,0,0.67,-0.36,-1.08,0.71,-0.12,-0.45,0.58,71.3,94.8
3,0,201109,2.49,70.3,-2.56,-2.56,-1.04,-2.43,174,34,-0.54,0.03,-0.62,0.93,0.21,-0.52,0.07,57.1,83.4
3,0,201110,2.54,60.6,-2.64,-2.64,-1.04,-2.64,34,178,-0.33,-0.63,-0.28,-0.37,0.4,-0.32,-1.06,46.4,74.8
3,0,201111,8.45,53.4,-1.57,-1.57,2.39,-0.5,5,366,1.63,1.01,0.61,-0.18,0.87,0.2,-0.33,43.8,63
3,0,201112,6.97,43.3,-0.62,-0.62,2.37,1.42,0,682,1.24,1.83,1.32,0.75,1.39,0.82,-0.24,34,52.7
3,0,201201,2.92,44.6,-0.87,-0.87,-0.96,0.68,2,651,-0.35,0.57,1.36,0.83,0.58,0.96,-0.36,33.4,55.9
3,0,201202,3.03,47.2,-1.17,-1.17,-1.15,-0.08,1,516,-0.2,-0.51,0.29,0.58,-0.03,0.85,-0.43,37.6,56.7
3,0,201203,6.71,62.2,-0.91,-0.91,0.41,0.29,88,188,0.93,0.52,0.12,1.01,0.61,1.3,-0.12,50.4,74
3,0,201204,2.56,64.4,-1.61,-1.61,-2.37,-1.07,68,98,-1.2,0,-0.17,0.82,0.54,0.35,-0.2,52.8,75.9
3,0,201205,1.47,73.2,-2.7,-2.7,-3.78,-2.7,255,9,-1.97,-2.43,-1.06,-0.56,-0.17,-0.57,-0.69,61.2,85.2
3,0,201206,1.98,78,-3.36,-3.36,-2.81,-3.36,387,0,-1.18,-1.97,-2.5,-1.59,-0.29,-0.52,-0.75,65.1,90.9
3,0,201207,2.82,84.1,-4.01,-4.01,-3,-4.01,600,0,-0.6,-1.25,-2.14,-1.64,-0.25,-0.39,-0.9,72.5,95.8
3,0,201208,4.37,80.2,-3.57,-3.57,0.09,-3.47,471,0,0.73,0.05,-0.66,-1.22,-0.78,-0.39,-0.63,68,92.4
3,0,201209,5.01,73.5,-2.88,-2.88,0.95,-2.37,259,12,0.84,0.99,0.54,-1.56,-1.03,-0.01,-0.44,62.5,84.5
3,0,201210,3.29,59.3,-2.59,-2.59,-0.02,-2.03,25,209,0.05,0.48,0.67,-0.92,-0.83,0.1,-0.21,47.9,70.8
3,0,201211,1.74,50.2,-3.11,-3.11,-2.35,-3.11,0,449,-1.25,-0.91,-0.27,-0.66,-1.21,-0.82,-0.46,37,63.4
3,0,201212,3.9,46.5,-3.17,-3.17,-1.13,-3.17,1,593,-0.14,-0.95,-0.8,-0.32,-1.66,-1.36,-0.14,36.3,56.6
3,0,201301,6.03,42.1,0.55,-2.29,1.66,-1.55,0,728,0.95,0.59,-0.18,0.26,-0.85,-0.83,0.26,32.6,51.6
3,0,201302,4.07,43.3,0.52,-2.02,0.08,-1.22,0,623,0.41,0.9,0.6,0.15,-0.22,-0.71,0.24,33.4,53.3
3,0,201303,3.51,46.6,0.18,-2.11,-0.88,-1.6,3,586,-0.58,-0.24,0.38,-0.37,-0.09,-1.21,0.24,35.7,57.5
3,0,201304,5.23,58.5,0.37,-1.68,0.62,-0.9,14,221,0.31,-0.18,-0.03,-0.24,0.12,-0.83,-0.31,46.7,70.3
3,0,201305,6.29,67.2,0.68,-1.16,1.06,0.03,111,55,0.57,0.51,0.16,0.4,0.11,-0.14,-0.56,56.7,77.6
3,0,201306,3.32,77.1,0.41,-1.24,-0.6,-0.28,355,1,-0.33,0.14,0.25,0.4,-0.18,0.04,-0.42,66.7,87.5
3,0,201307,4.04,78,0.6,-0.88,0.69,0.28,400,0,0.21,-0.14,0.24,0.1,-0.07,0.2,-0.25,66.9,89.1
3,0,201308,3.83,78.4,0.86,0.86,0.97,0.86,407,2,0.43,0.35,0.03,0.11,0.36,0.12,-0.23,68.1,88.8
3,0,201309,3.47,75.4,0.66,0.66,-0.34,0.66,307,6,0.06,0.24,0.27,0.39,0.49,-0.02,-0.1,62.9,87.9
3,0,201310,4.84,61.5,0.98,0.98,1.19,0.98,42,163,0.69,0.49,0.53,0.54,0.38,0.18,0.15,51.3,71.8
3,0,201311,3.85,47.5,0.85,0.85,-0.1,0.85,0,534,-0.05,0.4,0.3,0.2,0.27,0.43,-0.27,37,58
3,0,201312,5.75,40.1,1.25,1.25,1.47,1.25,0,793,0.74,0.39,0.6,0.57,0.58,0.65,-0.3,30.6,49.5
3,0,201401,1.98,35.2,-0.46,0.67,-1.37,-0.25,0,937,-0.93,-0.14,-0.21,0.15,0.25,0.16,-0.42,23,47.4
3,0,201402,2.67,38.8,-0.75,-0.75,-1.01,-0.75,0,750,-0.45,-1.15,-0.46,-0.13,-0.13,-0.04,-0.5,28.3,49.2
3,0,201403,4.66,46.5,0.06,0.06,0.17,-0.62,1,588,0.02,-0.33,-0.9,-0.15,-0.04,0.09,-0.79,34.2,58.8
3,0,201404,5.54,59.6,0.3,0.3,0.76,0.3,20,191,0.44,0.29,-0.01,-0.24,0.04,0.13,-0.48,48,71.2
3,0,201405,6.05,68.1,0.52,0.52,0.75,0.52,129,43,0.47,0.53,0.43,-0.01,0.08,0.09,-0.12,57.7,78.6
3,0,201406,6.24,76.7,1.2,1.2,2.18,1.2,339,1,1.24,1.06,0.96,0.17,0.4,0.46,0.25,67.9,85.4
3,0,201407,4.34,75.4,1.69,1.69,1.86,1.69,316,1,0.4,1.14,1.08,0.63,0.35,0.5,0.4,65.4,85.4
3,0,201408,2.89,78.7,1.86,1.86,1.02,1.86,419,1,-0.16,0.07,0.78,0.72,0.35,0.37,0.31,68.2,89.1
3,0,201409,2.42,72.6,1.4,1.4,-0.8,0.95,233,17,-0.58,-0.6,-0.3,0.62,0.05,0.29,0.12,62,83.3
3,0,201410,5.43,63.7,1.78,1.78,1.58,1.78,68,120,0.9,0.35,0.15,0.82,0.6,0.36,0.35,51.8,75.6
3,0,201411,2.68,44.9,-0.24,1.36,-0.73,0.93,0,616,-0.65,0.23,-0.13,0.33,0.52,0.23,0.42,34.3,55.5
3,0,201412,3.01,43.8,-0.56,0.87,-1.03,-0.1,0,676,-0.63,-0.93,-0.19,-0.4,0.31,-0.11,0.44,36.6,51
3,0,201501,3.49,38.6,-0.58,0.71,-0.24,-0.38,0,832,-0.06,-0.59,-0.88,-0.58,0.13,0.06,0.22,28,49.1
3,0,201502,3.18,36.1,-0.67,-0.67,-0.45,-0.67,0,825,-0.1,-0.21,-0.69,-0.61,-0.14,0.11,0.12,26.2,45.9
3,0,201503,8.02,49.7,0.98,0.98,2.93,0.98,9,494,1.44,0.98,0.66,0.21,0.02,0.52,0.46,40.3,59.1
3,0,201504,5.75,62.4,1.08,1.08,0.6,1.08,44,135,0.52,1.2,0.97,0.06,0.08,0.55,0.46,52.1,72.7
3,0,201505,10.56,69.2,2.36,2.36,4.2,2.36,151,36,2.06,1.66,1.87,1.19,0.86,1.07,0.78,59.4,79
3,0,201506,3.99,78.1,2.08,2.08,-0.11,1.97,385,0,0.06,1.85,1.49,1.42,0.99,0.8,0.83,68.5,87.7
3,0,201507,4.92,81.9,2.2,2.2,1,2.2,517,0,0.77,0.49,1.84,1.67,0.93,0.86,0.94,72.3,91.6
3,0,201508,3.02,78.1,2.06,2.06,0.25,2.06,398,2,-0.07,0.38,0.28,1.7,1.13,0.87,0.86,66.7,89.4
3,0,201509,1.47,74.8,1.11,1.11,-2.2,0.04,294,7,-1.32,-1,-0.39,0.99,1.07,0.79,0.71,62.8,86.8
3,0,201510,3.76,63.5,0.97,0.97,-0.1,-0.16,66,126,0.26,-0.55,-0.61,0.88,1.13,0.59,0.65,51.1,75.8
3,0,201511,10.72,54.2,2.36,2.36,4.48,2.36,6,347,2.26,1.79,1.15,1.05,1.79,1.41,1.15,44.8,63.6
3,0,201512,8.44,50,3.19,3.19,3.23,3.19,7,493,1.78,2.58,2.21,1.72,1.97,1.93,1.34,39.3,60.6
4,0,201001,6.48,45.2,0.67,-2.02,2,-1.14,0,491,0.95,0.6,0.15,0.24,0.34,0.09,-1.2,36.6,53.7
4,0,201002,3.65,46.8,0.66,-1.75,0.2,-0.76,0,436,0.17,0.73,0.51,0.23,0.24,-0.11,-1.03,37.5,56.1
4,0,201003,2.19,49,0.22,-1.94,-1.12,-1.36,0,420,-0.34,-0.16,0.43,0.14,0.05,-0.05,-0.85,37.2,60.9
4,0,201004,3.47,50.9,1.22,-0.72,3.06,1.03,1,388,1.46,0.53,0.37,0.31,0.38,0.44,-0.47,39,62.8
4,0,201005,1.07,56.9,1.5,1.5,1.22,1.5,14,247,0.5,1.39,0.57,0.62,0.42,0.42,-0.4,44,69.8
4,0,201006,0.26,69.1,1.93,1.93,1.77,1.93,100,55,-0.09,0.33,1.31,0.74,0.46,0.38,-0.37,55.1,83.2
4,0,201007,0.07,76.1,1.94,1.94,0.62,1.94,213,6,-0.89,-0.51,0.19,0.37,0.32,0.38,-0.38,61.2,91
4,0,201008,0.1,73.4,1.53,1.53,-0.64,1.16,193,9,-0.69,-1.22,-0.85,0.46,0.57,0.38,-0.37,58.2,88.6
4,0,201009,0.16,70.4,1.04,1.04,-0.99,0.16,155,20,-0.61,-0.97,-1.26,1,0.66,0.39,-0.37,54.9,86
4,0,201010,3,60.5,1.99,1.99,3.17,1.99,27,140,1.71,1.47,1.33,1.21,0.65,0.52,-0.1,49.1,71.9
4,0,201011,2.6,48.6,1.84,1.84,0.17,1.84,0,393,0.22,0.98,0.88,0.73,0.78,0.76,-0.08,37.6,59.6
4,0,201012,8.13,45.8,3.14,3.14,4.47,3.14,0,481,1.71,1.41,1.79,1.65,1.97,1.45,0.48,37.7,53.8
4,0,201101,1.28,45.2,1.98,1.98,-2.53,0.89,0,481,-1.23,0.55,0.47,0.76,0.74,0.75,0.48,34.7,55.7
4,0,201102,3.34,43.5,1.82,1.82,0.13,0.76,0,522,0.03,-0.84,0.4,0.64,0.57,0.69,0.33,32.3,54.6
4,0,201103,6.41,48.7,3.03,3.03,4.21,3.03,1,436,1.47,0.94,0.16,1.14,1.06,1.3,0.81,38.6,58.9
4,0,201104,1.1,53.4,2.47,2.47,-0.73,2.11,9,311,-0.29,1.12,0.75,0.77,0.95,0.93,0.86,41.1,65.7
4,0,201105,1.44,57.6,2.82,2.82,1.79,2.82,16,240,0.95,0.2,1.23,0.87,1.04,0.99,0.9,44.8,70.3
4,0,201106,0.92,66.9,3.42,3.42,2.67,3.42,72,80,1.73,1.44,0.56,0.26,1.14,1.07,0.93,53.3,80.5
4,0,201107,0.22,74.2,3.84,3.84,2.31,3.84,219,4,0.52,1.75,1.49,0.99,0.93,1.09,0.95,60,88.4
4,0,201108,0.1,75.2,3.5,3.5,0.17,3.5,236,3,-0.69,-0.21,1.27,1.33,0.94,1.09,0.96,59.8,90.5
4,0,201109,0.28,72.3,-0.21,2.93,-0.63,2.62,181,12,-0.11,-0.51,-0.37,0.39,0.23,1.1,0.97,57.3,87.2
4,0,201110,1.54,61.4,-0.09,2.73,0.31,2.48,43,117,0.51,0.29,0.14,1.08,0.95,0.92,0.9,48.4,74.3
4,0,201111,1.69,48.2,-0.45,2.08,-1.11,1.34,0,401,-0.36,-0.12,-0.2,0.07,0.99,0.8,0.99,37.5,58.9
4,0,201112,0.47,42.8,-1.63,0.64,-3.68,-1.53,0,573,-1.83,-1.42,-1.19,-1.32,-0.98,-0.5,0.68,30.6,55
4,0,201201,3.12,46.5,-2.27,-2.27,-2.42,-2.27,4,445,-0.2,-1.24,-1.24,-1.21,-0.86,-0.21,0.27,34.4,58.6
4,0,201202,1.22,46.5,-3.18,-3.18,-3.44,-3.18,0,438,-1.15,-0.95,-1.8,-1.64,-1.5,-0.64,0.02,35,58
4,0,201203,4.74,48.8,-2.32,-2.32,1.61,-1.61,1,444,0.89,-0.12,-0.29,-1.03,-1.1,-0.91,0.32,37.3,60.4
4,0,201204,2.48,55.8,-1.74,-1.74,1.01,-0.59,13,273,0.88,1.03,0.13,-0.86,-0.83,-0.57,0.21,43.1,68.5
4,0,201205,0.2,63.9,-1.96,-1.96,-1.19,-1.25,54,130,-1.41,0.3,0.79,-0.88,-0.94,-0.84,0.13,49.2,78.6
4,0,201206,0.32,69.3,-1.85,-1.85,-0.3,-1.22,108,51,0.14,-1.12,0.26,-0.23,-0.9,-0.96,0.14,54.3,84.3
4,0,201207,0.26,74.7,-1.74,-1.74,-0.24,-1.16,211,4,0.8,0.35,-0.93,-0.03,-0.99,-0.95,0.16,59.7,89.6
4,0,201208,0.3,77.8,-1.58,-1.58,-0.06,-0.99,334,0,0.55,0.77,0.42,0.82,-0.84,-0.9,0.19,62.7,92.8
4,0,201209,0.1,73.1,-1.88,-1.88,-1.39,-1.68,232,7,-1,-0.44,-0.22,0.13,-0.25,-0.93,0.17,57.8,88.3
4,0,201210,0.99,62.2,-1.97,-1.97,-0.85,-1.97,56,99,-0.09,-0.52,-0.43,-1.03,-0.17,-1.08,-0.07,48.9,75.5
4,0,201211,3.57,52.5,0.24,-1.52,0.73,-1.11,7,290,0.74,0.54,0.4,0.45,0.79,-0.72,0.05,41.5,63.6
4,0,201212,6.15,43,1.08,1.08,2.59,1.08,0,558,1.09,1.14,1.01,0.97,0.94,0.32,-0.21,34.3,51.8
4,0,201301,1.19,42.1,-0.8,-0.8,-2.39,-0.8,0,574,-1.3,0.02,0.22,0.1,-0.05,-0.05,-0.27,31,53.2
4,0,201302,0.58,45.3,-1.66,-1.66,-2.84,-1.66,0,475,-1.69,-2.29,-0.78,-0.59,-0.55,-0.19,-0.53,33.1,57.6
4,0,201303,1.33,53.8,-2.43,-2.43,-2.83,-2.43,8,316,-0.96,-1.98,-2.38,-0.79,-0.83,-0.77,-1.15,41,66.5
4,0,201304,0.71,58.2,-2.83,-2.83,-1.95,-2.83,22,219,-0.82,-1.37,-2.17,-0.91,-0.99,-1.11,-1.18,44.7,71.7
4,0,201305,0.62,63.8,-2.98,-2.98,-1.31,-2.98,64,112,-0.23,-0.92,-1.46,-1.33,-1.06,-1.03,-1.32,50.1,77.5
4,0,201306,0.38,72.4,-3.28,-3.28,-1.82,-3.28,161,22,0.35,-0.15,-0.81,-2.51,-0.95,-1.01,-1.39,57.6,87.2
4,0,201307,0.28,78,-3.51,-3.51,-1.72,-3.51,291,0,0.92,0.58,0.01,-2.27,-0.91,-1,-1.39,63.4,92.7
4,0,201308,0.38,74.4,-3.23,-3.23,-0.24,-3.23,235,2,0.9,1.08,0.81,-1.18,-1.25,-0.98,-1.37,59.8,89
4,0,201309,0.77,69.3,-2.6,-2.6,0.87,-2.19,161,21,1.01,1.1,1.2,-0.24,-2.36,-0.82,-1.29,55.6,83.1
4,0,201310,0.26,58.5,-2.93,-2.93,-1.77,-2.93,21,166,-1.23,-0.59,-0.4,-0.53,-2.16,-1,-1.42,44.5,72.5
4,0,201311,0.99,51.9,-3.4,-3.4,-2.32,-3.4,5,302,-0.91,-1.47,-1.2,-0.95,-1.75,-1.63,-1.55,40.2,63.7
4,0,201312,0.44,44.1,-4.37,-4.37,-3.95,-4.37,0,496,-1.86,-1.75,-1.99,-1.83,-2.13,-3.09,-1.55,32,56.2
4,0,201401,0.54,50.1,-5.88,-5.88,-5.89,-5.88,10,339,-1.91,-2.67,-2.3,-2.41,-2.36,-3.09,-1.82,37.2,63
4,0,201402,4.02,49.8,-5.87,-5.87,-1.79,-5.87,3,351,0.32,-0.86,-1.73,-2,-1.9,-2.27,-1.46,39,60.6
4,0,201403,3.28,53.5,-5.58,-5.58,-0.95,-5.58,10,300,0.26,0.29,-0.62,-1.91,-1.78,-1.96,-1.66,41.7,65.3
4,0,201404,1.06,57.7,-5.53,-5.53,-1.55,-5.53,22,217,-0.34,0.02,0.11,-1.72,-1.82,-1.8,-1.83,44.4,71
4,0,201405,0.35,64.6,-6.05,-6.05,-3.27,-6.05,81,91,-0.87,-0.83,-0.23,-1.6,-2.04,-1.93,-1.89,50.5,78.8
4,0,201406,0.06,71.9,-6.76,-6.76,-4.01,-6.76,150,25,-1.13,-1.44,-1.07,-0.9,-2.17,-2.06,-1.93,56.6,87.1
4,0,201407,0.22,78.4,-7.01,-7.01,-2.83,-7.01,312,0,0.52,-0.72,-1.32,-0.09,-1.98,-2.07,-1.95,64,92.7
4,0,201408,0.45,74.9,-6.35,-6.35,-0.18,-6.35,253,1,1.17,1.11,0.02,-0.21,-1.63,-2.09,-1.97,60.8,89
